 ,Label,Area,Mean,StdDev,Perim.,BX,BY,Width,Height,Circ.,AR,Round,Solidity
3424,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:07367-17596,0.103,1.973,0,1.281,5635.638,2359.499,0.32,0.32,0.785,1,1,1
3425,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:07389-10487,0.103,2.635,0,1.281,3358.771,2366.545,0.32,0.32,0.785,1,1,1
3426,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:07389-10485,7.078,2.386,0.34,10.45,3356.529,2364.944,3.203,3.203,0.815,1.216,0.822,0.847
3427,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:07420-04978,16.002,2.397,0.769,14.824,1592.109,2374.232,4.484,4.484,0.915,1.092,0.916,0.934
3428,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:07525-12752,17.438,3.869,0.463,15.464,4081.962,2407.541,4.484,5.124,0.916,1.082,0.924,0.924
3429,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:07568-05866,40.826,2.333,1.029,24.556,1875.237,2420.032,7.366,7.687,0.851,1.101,0.908,0.925
3430,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:07693-09341,24.209,4.415,0.437,19.198,2988.848,2461.348,6.085,5.445,0.825,1.327,0.754,0.899
3431,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:07864-09042,0.103,4.014,0,1.281,2895.967,2518.678,0.32,0.32,0.785,1,1,1
3432,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:07866-09050,13.54,4.091,0.589,14.106,2896.608,2517.397,4.164,4.164,0.855,1.112,0.899,0.913
3433,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:07924-10273,0.103,3.307,0,1.281,3290.231,2537.895,0.32,0.32,0.785,1,1,1
3434,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:07921-10267,13.438,3.531,0.265,13.996,3286.388,2534.692,3.843,4.484,0.862,1.155,0.866,0.919
3435,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:07969-10284,34.467,1.207,0.234,22.556,3290.872,2548.784,6.085,7.366,0.851,1.32,0.757,0.939
3436,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:08012-12314,0.103,2.26,0,1.281,3943.922,2566.079,0.32,0.32,0.785,1,1,1
3437,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:08012-12295,2.564,1.453,0.095,11.356,3936.876,2565.119,2.242,2.242,0.25,1.305,0.766,0.649
3438,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:08015-12302,0.103,1.466,0,1.281,3940.078,2567.04,0.32,0.32,0.785,1,1,1
3439,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:08019-12301,0.103,1.524,0,1.281,3939.758,2568.321,0.32,0.32,0.785,1,1,1
3440,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:08020-12311,0.103,1.835,0,1.281,3942.961,2568.642,0.32,0.32,0.785,1,1,1
3441,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:08012-12306,25.85,1.608,0.288,26.523,3938.797,2561.916,5.445,8.327,0.462,1.905,0.525,0.787
3442,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:08119-10821,78.165,3.023,0.92,37.801,3460.62,2595.225,10.569,10.249,0.687,1.011,0.989,0.912
3443,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:08127-14728,37.954,3.169,1.192,24.103,4712.913,2600.029,8.327,6.085,0.821,1.327,0.754,0.93
3444,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:08164-16199,11.797,3.015,0.619,15.199,5186.606,2612.52,3.523,4.484,0.642,1.094,0.914,0.833
3445,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:08280-06194,11.386,2.545,0.358,12.372,1981.89,2649.993,3.843,3.843,0.935,1.033,0.968,0.917
3446,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:08281-13578,27.183,2.499,0.43,19.651,4346.193,2649.032,5.445,6.406,0.885,1.109,0.902,0.931
3447,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:08290-08106,0.615,3.297,0.564,3.203,2595.865,2654.797,0.641,0.961,0.754,1.5,0.667,1
3448,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:08289-08100,9.13,2.63,0.718,13.012,2592.663,2652.555,3.203,4.484,0.678,1.639,0.61,0.798
3449,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:08302-13505,27.799,2.84,0.929,21.197,4322.492,2656.078,6.085,6.085,0.777,1.052,0.95,0.9
3450,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:08365-16847,8.001,4.018,0.737,10.825,5394.468,2677.216,2.883,3.843,0.858,1.538,0.65,0.902
3451,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:08426-09011,21.234,3.092,0.933,17.574,2883.476,2696.113,5.445,5.124,0.864,1.132,0.883,0.916
3452,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:08420-13540,54.777,2.63,0.429,28.289,4332.421,2692.59,8.327,8.648,0.86,1.093,0.915,0.935
3453,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:08467-16950,105.964,1.049,0.142,38.583,5422.973,2706.042,11.53,11.85,0.894,1.073,0.932,0.958
3454,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:08543-11384,32.62,2.811,1.192,21.385,3642.859,2732.945,6.406,6.726,0.896,1.096,0.913,0.935
3455,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:08547-09074,26.978,3.001,1.264,18.933,2903.334,2734.546,5.765,5.765,0.946,1.056,0.947,0.949
3456,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:08607-17950,0.103,1.467,0,1.281,5749.017,2756.646,0.32,0.32,0.785,1,1,1
3457,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:08647-15198,24.927,6.608,2.055,18.557,4865.046,2766.574,5.445,6.085,0.91,1.096,0.912,0.931
3458,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:08661-06764,28.414,4.037,0.541,19.651,2163.488,2771.058,6.085,6.085,0.925,1.108,0.903,0.941
3459,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:08672-07326,0.103,1.493,0,1.281,2346.368,2777.464,0.32,0.32,0.785,1,1,1
3460,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:08682-07321,0.308,1.568,0.104,1.812,2344.446,2780.346,0.641,0.641,1,1.464,0.683,0.857
3461,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:08678-07328,10.258,1.601,0.293,21.43,2345.087,2776.823,3.843,5.445,0.281,1.755,0.57,0.617
3462,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:08707-08115,0.103,2.201,0,1.281,2599.068,2788.674,0.32,0.32,0.785,1,1,1
3463,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:08715-08110,0.205,2.174,0.1,1.812,2597.147,2790.916,0.641,0.641,0.785,2.646,0.378,0.667
3464,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:08714-08117,0.615,2.168,0.093,4.452,2599.388,2789.955,0.641,1.922,0.39,3.122,0.32,0.571
3465,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:08717-08114,0.103,2.191,0,1.281,2598.748,2791.876,0.32,0.32,0.785,1,1,1
3466,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:08718-08119,0.103,2.236,0,1.281,2600.349,2792.197,0.32,0.32,0.785,1,1,1
3467,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:08714-08113,11.591,2.14,0.11,15.885,2596.506,2788.674,4.164,4.484,0.577,1.084,0.922,0.819
3468,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:08720-08117,0.103,2.272,0,1.281,2599.709,2792.837,0.32,0.32,0.785,1,1,1
3469,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:08714-13146,16.413,4.842,0.655,15.277,4208.152,2788.353,4.484,5.124,0.884,1.135,0.881,0.912
3470,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:08886-11083,38.775,1.861,0.87,25.196,3546.135,2842.16,7.046,7.687,0.768,1.172,0.853,0.915
3471,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:08909-11820,9.13,2.135,0.176,13.168,3784.102,2851.448,3.523,3.843,0.662,1.215,0.823,0.852
3472,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:08953-12152,0.103,2.189,0,1.281,3892.037,2867.462,0.32,0.32,0.785,1,1,1
3473,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:08951-12151,8.001,2.099,0.274,11.809,3889.474,2865.541,4.484,2.883,0.721,1.917,0.522,0.872
3474,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:09232-05040,70.779,2.158,0.648,32.896,1609.084,2952.016,10.249,9.608,0.822,1.069,0.936,0.929
3475,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:09250-09313,12.412,2.554,0.322,13.918,2980.521,2960.664,4.484,3.843,0.805,1.281,0.781,0.871
3476,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:09295-09595,44.109,3.521,0.789,27.008,3069.238,2973.155,8.007,7.687,0.76,1.184,0.845,0.917
3477,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:09311-04396,0.103,2.751,0,1.281,1407.949,2982.122,0.32,0.32,0.785,1,1,1
3478,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:09320-17684,12.515,2.333,0.152,14.106,5661.901,2983.083,3.843,4.164,0.79,1.125,0.889,0.894
3479,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:09379-14518,16.823,7.368,0.808,15.464,4647.256,3001.98,5.445,4.164,0.884,1.308,0.765,0.914
3480,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:09485-05953,39.39,1.224,0.335,23.384,1903.101,3034.328,7.366,7.046,0.905,1.019,0.981,0.94
3481,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:09497-12446,0.103,3.625,0,1.281,3986.199,3041.694,0.32,0.32,0.785,1,1,1
3482,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:09498-12441,0.103,3.7,0,1.281,3984.597,3042.015,0.32,0.32,0.785,1,1,1
3483,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:09493-09583,19.285,2.666,0.787,16.37,3066.676,3037.851,5.124,5.124,0.904,1.109,0.902,0.919
3484,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:09499-12442,3.077,3.827,0.218,8.153,3983.957,3041.054,1.922,2.562,0.582,1.249,0.8,0.779
3485,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:09519-14253,29.338,1.9,0.416,19.838,4562.061,3045.538,5.765,6.406,0.937,1.125,0.889,0.949
3486,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:09530-11318,2.154,2.923,0.242,8.263,3623.963,3051.303,1.922,1.922,0.396,1.38,0.725,0.712
3487,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:09533-11329,0.103,3.479,0,1.281,3628.447,3053.225,0.32,0.32,0.785,1,1,1
3488,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:09535-11319,0.103,2.464,0,1.281,3625.244,3053.865,0.32,0.32,0.785,1,1,1
3489,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:09535-11330,0.103,3.621,0,1.281,3628.767,3053.865,0.32,0.32,0.785,1,1,1
3490,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:09534-11325,4.821,3.039,0.256,15.355,3625.884,3051.623,2.883,3.843,0.257,2.568,0.389,0.627
3491,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:09541-11315,0.923,3.791,0.372,3.358,3623.642,3055.146,0.961,1.281,1,1.817,0.55,0.857
3492,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:09629-18566,3.795,1.807,0.203,9.622,5945.028,3082.69,2.562,2.883,0.515,1.403,0.713,0.698
3493,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:09772-08341,6.462,4.019,0.381,9.544,2670.17,3128.17,2.883,3.203,0.892,1.345,0.744,0.875
3494,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:09804-13091,6.052,2.813,0.74,9.809,4191.498,3138.419,2.883,3.203,0.79,1.275,0.784,0.843
3495,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:09903-15986,65.651,2.232,1.096,32.21,5114.864,3167.564,10.249,8.648,0.795,1.243,0.805,0.934
3496,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:09960-08111,0.513,2.598,0.148,2.265,2597.467,3189.664,0.641,0.961,1,1.553,0.644,0.909
3497,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:09963-08114,0.103,3.014,0,1.281,2598.748,3190.945,0.32,0.32,0.785,1,1,1
3498,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:09961-08106,36.723,2.835,0.506,27.804,2592.342,3186.461,7.687,7.687,0.597,1.039,0.963,0.836
3499,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:09972-08102,0.103,3.286,0,1.281,2594.905,3193.827,0.32,0.32,0.785,1,1,1
3500,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:10022-10771,63.086,2.502,0.74,32.365,3445.247,3205.357,9.288,8.968,0.757,1.045,0.957,0.929
3501,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:10057-08472,8.001,2.051,0.311,10.715,2711.807,3219.45,3.203,3.523,0.876,1.216,0.823,0.886
3502,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:10107-08537,6.257,3.789,0.436,10.372,2733.265,3235.143,2.242,3.843,0.731,1.875,0.533,0.847
3503,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:10145-06340,33.543,3.984,1.645,21.495,2027.369,3246.033,6.406,6.406,0.912,1.065,0.939,0.949
3504,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:10188-09975,52.315,1.72,0.299,28.101,3190.624,3259.164,8.648,8.007,0.832,1.069,0.935,0.937
3505,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:10247-04174,20.105,2.765,0.81,24.523,1333.964,3279.022,5.765,5.765,0.42,1.04,0.962,0.825
3506,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:10291-05122,8.719,1.45,0.194,11.731,1639.191,3294.075,2.883,4.164,0.796,1.559,0.641,0.881
3507,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:10437-14394,13.335,5.445,0.46,13.918,4608.182,3340.515,3.843,4.484,0.865,1.158,0.864,0.909
3508,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:10493-02782,54.264,1.746,0.767,28.101,886.854,3356.529,8.327,8.648,0.864,1.064,0.939,0.94
3509,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:10686-04152,27.594,1.805,0.661,19.651,1326.918,3419.624,5.765,6.085,0.898,1.046,0.956,0.937
3510,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:10730-08031,0.103,2.559,0,1.281,2572.165,3436.599,0.32,0.32,0.785,1,1,1
3511,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:10739-02770,14.464,2.221,0.498,14.481,884.932,3437.56,4.484,4.164,0.867,1.186,0.843,0.904
3512,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:10737-08025,21.542,2.694,0.216,20.182,2567.681,3435.638,5.124,6.726,0.665,1.419,0.705,0.837
3513,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:10754-01366,0.513,2.162,0.133,2.452,437.182,3443.966,0.961,0.641,1,1.553,0.644,0.909
3514,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:10796-02623,0.103,1.579,0,1.281,840.093,3457.738,0.32,0.32,0.785,1,1,1
3515,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:10797-02620,0.205,1.446,0.024,1.922,838.812,3458.058,0.641,0.32,0.698,2,0.5,1
3516,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:10795-13943,19.593,3.164,0.987,16.37,4463.095,3454.855,5.124,5.124,0.919,1.108,0.902,0.92
3517,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:10805-15521,0.103,1.757,0,1.281,4971.058,3460.62,0.32,0.32,0.785,1,1,1
3518,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:10806-15519,0.103,1.737,0,1.281,4970.418,3460.94,0.32,0.32,0.785,1,1,1
3519,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:10809-15530,0.103,1.921,0,1.281,4973.941,3461.901,0.32,0.32,0.785,1,1,1
3520,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:10809-15533,0.103,2.158,0,1.281,4974.902,3461.901,0.32,0.32,0.785,1,1,1
3521,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:10802-08821,27.389,2.613,0.901,19.386,2822.303,3456.777,6.085,5.765,0.916,1.075,0.93,0.937
3522,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:10810-15513,0.103,2.215,0,1.281,4968.496,3462.221,0.32,0.32,0.785,1,1,1
3523,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:10805-02622,21.644,1.462,0.278,21.993,836.89,3458.058,5.765,5.124,0.562,1.294,0.773,0.858
3524,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:10815-15517,0.103,1.802,0,1.281,4969.777,3463.823,0.32,0.32,0.785,1,1,1
3525,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:10810-05933,26.055,2.884,0.389,19.619,1897.336,3459.019,6.085,6.406,0.851,1.19,0.841,0.914
3526,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:10812-05775,26.773,3.062,0.84,19.729,1846.732,3459.659,5.765,6.406,0.864,1.211,0.826,0.924
3527,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:10813-15524,28.209,1.772,0.111,23.727,4968.816,3460.3,6.406,6.085,0.63,1.017,0.983,0.891
3528,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:10829-09421,9.232,4.175,0.36,11.809,3015.752,3466.385,3.523,3.843,0.832,1.261,0.793,0.861
3529,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:10855-02714,0.103,2.788,0,1.281,869.239,3476.634,0.32,0.32,0.785,1,1,1
3530,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:10861-02708,0.103,2.721,0,1.281,867.317,3478.556,0.32,0.32,0.785,1,1,1
3531,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:10861-02724,0.103,3.289,0,1.281,872.441,3478.556,0.32,0.32,0.785,1,1,1
3532,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:10864-02715,24.209,2.495,0.249,22.789,866.676,3476.314,6.085,6.406,0.586,1.108,0.902,0.854
3533,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:10905-11991,0.103,4.056,0,1.281,3840.472,3492.648,0.32,0.32,0.785,1,1,1
3534,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:10908-11989,4.103,3.834,0.226,8.075,3838.55,3492.648,2.883,2.242,0.791,1.323,0.756,0.816
3535,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:10968-10694,17.233,1.72,0.413,15.277,3422.827,3510.263,4.484,5.124,0.928,1.231,0.812,0.931
3536,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:11010-04864,0.103,1.795,0,1.281,1557.84,3526.277,0.32,0.32,0.785,1,1,1
3537,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:11016-04880,0.103,2.035,0,1.281,1562.964,3528.199,0.32,0.32,0.785,1,1,1
3538,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:11012-04872,26.568,1.803,0.14,23.43,1557.199,3523.715,6.406,6.406,0.608,1.192,0.839,0.872
3539,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:11021-04874,0.205,2.113,0.06,1.812,1560.722,3529.48,0.641,0.641,0.785,2.646,0.378,0.667
3540,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:11061-17466,5.744,1.738,0.126,10.262,5592.721,3541.01,2.562,3.203,0.685,1.22,0.82,0.836
3541,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:11081-10442,20.721,3.558,0.734,17.354,3341.796,3546.455,5.124,5.445,0.865,1.06,0.944,0.922
3542,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:11206-16807,1.334,2.005,0.155,5.17,5382.297,3588.412,1.601,1.281,0.627,1.477,0.677,0.765
3543,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:11199-09738,29.748,3.204,0.511,22.899,3115.999,3583.287,6.085,7.046,0.713,1.293,0.773,0.913
3544,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:11446-14305,0.205,4.206,0.061,1.922,4581.598,3665.599,0.32,0.641,0.698,2,0.5,1
3545,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:11454-02507,32.825,2.388,1.407,21.463,799.738,3665.279,6.726,6.726,0.895,1.109,0.901,0.929
3546,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:11486-13626,13.54,5.752,0.805,13.653,4362.207,3676.488,3.843,4.484,0.913,1.132,0.883,0.926
3547,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:11526-03129,20.311,2.967,0.594,18.37,999.913,3688.659,4.804,6.085,0.756,1.599,0.625,0.896
3548,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:11529-02984,30.569,1.742,0.631,20.479,952.511,3689.62,6.406,6.085,0.916,1.068,0.936,0.94
3549,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:11598-06488,0.103,2.263,0,1.281,2077.973,3714.602,0.32,0.32,0.785,1,1,1
3550,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:11600-06484,3.385,2.091,0.128,7.888,2075.731,3714.281,2.242,2.242,0.684,1.077,0.929,0.795
3551,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:11642-05673,4.513,3.023,0.846,8.903,1815.665,3727.413,2.562,2.883,0.715,1.257,0.796,0.793
3552,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:11666-01201,16.413,1.581,0.584,15.73,382.414,3734.139,4.804,4.804,0.834,1.078,0.927,0.896
3553,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:11676-11146,8.206,4.974,0.377,10.638,3568.234,3737.982,3.523,3.203,0.911,1.069,0.936,0.894
3554,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:11674-13210,15.284,4.244,0.88,15.542,4228.65,3736.381,4.484,5.445,0.795,1.21,0.826,0.882
3555,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:11695-03145,67.907,1.284,0.547,31.039,1002.475,3741.185,9.608,9.288,0.886,1.077,0.929,0.952
3556,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:11801-13908,2.359,3.515,0.342,6.529,4453.487,3778.658,2.242,1.922,0.696,1.794,0.557,0.78
3557,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:11803-13912,0.103,3.861,0,1.281,4455.728,3780.259,0.32,0.32,0.785,1,1,1
3558,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:11858-10002,0.103,3.92,0,1.281,3203.436,3797.874,0.32,0.32,0.785,1,1,1
3559,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:11865-10001,9.642,3.576,0.341,11.996,3201.514,3798.195,3.523,3.843,0.842,1.091,0.916,0.879
3560,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:11969-09188,33.441,3.048,0.73,21.76,2939.846,3829.902,6.085,7.046,0.887,1.177,0.849,0.937
3561,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:11971-05168,42.981,2.716,1.131,24.4,1651.361,3830.543,7.687,7.046,0.907,1.136,0.881,0.948
3562,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:12029-06393,17.028,6.345,0.691,15.464,2044.985,3850.4,5.124,4.484,0.895,1.211,0.826,0.91
3563,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:12088-05625,17.746,2.91,0.342,16.26,1799.33,3869.297,4.804,4.804,0.843,1.031,0.97,0.918
